6,Länskod,Länsnamn,Kommunkod ,Kommunnamn,Tätortskod,Beteckning på tätort,Del av tätort i annan kommun: 1=Ja,Befolkning 2020-12-31,"Andel av total befolkning i kommun 2020-12-31",Landareal i hektar,Andel av total landareal kommun 
1882,22,Västernorrland,2283,Sollefteå,2283TB104,Näsåker,,509,0.026971174226367106,137,0.0002530487688499189
1883,22,Västernorrland,2283,Sollefteå,2283TB105,Ramsele,,808,0.04281475201356507,214,0.00039648198467320524
1884,22,Västernorrland,2283,Sollefteå,2283TC107,Sollefteå,,8527,0.4518334039847393,994,0.0018415301727117146
1885,22,Västernorrland,2284,Örnsköldsvik,2284TB102,Billsta,,362,0.0064866414607486515,103,0.00016218535871039103
1886,22,Västernorrland,2284,Örnsköldsvik,2284TB103,Bjästa,,1806,0.03236153170749189,245,0.00038497106389128935
1887,22,Västernorrland,2284,Örnsköldsvik,2284TB104,Björna,,373,0.006683749350439909,74,0.00011564390996785212
1888,22,Västernorrland,2284,Örnsköldsvik,2284TB105,Bredbyn,,1173,0.021018868600713173,229,0.0003594023032460031
1889,22,Västernorrland,2284,Örnsköldsvik,2284TB106,Gideå,,283,0.005071048434784167,66,0.00010409076332912792
1890,22,Västernorrland,2284,Örnsköldsvik,2284TB108,Gottne,,205,0.003673374307882524,57,8.867971978244222e-05
1891,22,Västernorrland,2284,Örnsköldsvik,2284TB109,Husum,,1589,0.02847313061085527,429,0.0006729458173120835
1892,22,Västernorrland,2284,Örnsköldsvik,2284TB110,Köpmanholmen,,1179,0.02112638199509022,253,0.0003967690144760838
1893,22,Västernorrland,2284,Örnsköldsvik,2284TB111,Långviksmon,,200,0.0035837798125683156,62,9.755852837354579e-05
1894,22,Västernorrland,2284,Örnsköldsvik,2284TB112,Mellansel,,749,0.013421255398068342,188,0.0002951118627005228
1895,22,Västernorrland,2284,Örnsköldsvik,2284TB113,Moliden,,288,0.005160642930098375,66,0.00010344370305911779
1896,22,Västernorrland,2284,Örnsköldsvik,2284TB114,Sidensjö,,381,0.006827100542942641,132,0.0002066797697155469
1897,22,Västernorrland,2284,Örnsköldsvik,2284TB119,Åmynnet,,316,0.005662372103857939,40,6.305716813555306e-05
1898,22,Västernorrland,2284,Örnsköldsvik,2284TC120,Örnsköldsvik,,33348,0.597559445947641,3960,0.006210147611290602
1899,23,Jämtland,2303,Ragunda,2303TB101,Östra Bispgården,,248,0.047619047619047616,122,0.0004856567124756779
1900,23,Jämtland,2303,Ragunda,2303TB102,Västra Bispgården,,461,0.08851766513056836,120,0.00047881849646228854
1901,23,Jämtland,2303,Ragunda,2303TB104,Stugun,,585,0.11232718894009217,128,0.0005090587842838759
1902,23,Jämtland,2303,Ragunda,2303TC103,Hammarstrand,,1103,0.21178955453149,278,0.001108575576903286
1903,23,Jämtland,2305,Bräcke,2305TB102,Gällö,,692,0.11195599417569972,123,0.0003599715994432327
1904,23,Jämtland,2305,Bräcke,2305TB103,Kälarne,,377,0.06099336676913121,124,0.00036281188985471156
1905,23,Jämtland,2305,Bräcke,2305TB104,Pilgrimstad,,373,0.060346222294127165,80,0.00023401733668667566
1906,23,Jämtland,2305,Bräcke,2305TC101,Bräcke,,1467,0.23734023620773337,198,0.000582291810380569
1907,23,Jämtland,2309,Krokom,2309TB101,Aspås,,485,0.03221735087020061,149,0.00024226210303114005
1908,23,Jämtland,2309,Krokom,2309TB102,Åssjöns norra strand,,354,0.023515344758868077,96,0.0001552445791256733
1909,23,Jämtland,2309,Krokom,2309TB103,Dvärsätt,,779,0.05174704397502325,129,0.000209064985498298
1910,23,Jämtland,2309,Krokom,2309TB104,Föllinge,,481,0.03195164075993091,167,0.00027173833567581185
1911,23,Jämtland,2309,Krokom,2309TB105,Hissmofors,,298,0.019795403215092336,115,0.00018700939970265416
1912,23,Jämtland,2309,Krokom,2309TB108,Nälden,,995,0.06609538992958681,132,0.00021514838856437213
1913,23,Jämtland,2309,Krokom,2309TB109,Trångsviken,,266,0.01766972233293477,61,9.910812501523288e-05
1914,23,Jämtland,2309,Krokom,2309TB110,Vaplan,,262,0.017404012222665074,62,0.00010011341387126389
1915,23,Jämtland,2309,Krokom,2309TB112,Ås,,1471,0.09771489305168062,282,0.00045883222708771707
1916,23,Jämtland,2309,Krokom,2309TB113,Änge,,351,0.023316062176165803,62,0.00010119474526562082
1917,23,Jämtland,2309,Krokom,2309TC107,Krokom,,1870,0.12421947655108277,163,0.0002641422060460317
1918,23,Jämtland,2313,Strömsund,2313TB101,Backe,,498,0.04334958217270195,150,0.00014328726280407665
1919,23,Jämtland,2313,Strömsund,2313TB102,Gäddede,,275,0.023938022284122562,77,7.403769332573245e-05
1920,23,Jämtland,2313,Strömsund,2313TB103,Hammerdal,,1083,0.09427228412256268,396,0.00037888046336623205
1921,23,Jämtland,2313,Strömsund,2313TB104,Hoting,,631,0.05492688022284123,117,0.00011199301651028318
1922,23,Jämtland,2313,Strömsund,2313TB106,Näsviken,,218,0.01897632311977716,83,7.968168571010794e-05
1923,23,Jämtland,2313,Strömsund,2313TB107,Rossön,,324,0.028203342618384402,185,0.00017721811170343937
1924,23,Jämtland,2313,Strömsund,2313TC108,Strömsund,,3692,0.32137883008356544,387,0.000369996861401255
1925,23,Jämtland,2321,Åre,2321TB101,Björnänge,,770,0.06390571831687276,407,0.0005660291476004761
1926,23,Jämtland,2321,Åre,2321TB103,Hallen,,233,0.019337704373806955,90,0.00012494120049053506
1927,23,Jämtland,2321,Åre,2321TB105,Mörsil,,851,0.0706282679060503,133,0.00018420846530865426
1928,23,Jämtland,2321,Åre,2321TB106,Undersåker,,650,0.05394638559216532,151,0.00020940512790791326
1929,23,Jämtland,2321,Åre,2321TB107,Åre,,3552,0.29479624865134035,663,0.0009220082750515444
1930,23,Jämtland,2321,Åre,2321TC104,Järpen,,1589,0.13187816416300108,232,0.0003221056065249752
1931,23,Jämtland,2326,Berg,2326TB101,Hackås,,531,0.07457865168539325,142,0.00024938640657227383
1932,23,Jämtland,2326,Berg,2326TB102,Hoverberg,,211,0.02963483146067416,141,0.00024656866905998646
1933,23,Jämtland,2326,Berg,2326TB103,Klövsjö,,342,0.048033707865168536,334,0.0005857041308014418
1934,23,Jämtland,2326,Berg,2326TB104,Myrviken,,291,0.040870786516853934,91,0.00016018496266480284
1935,23,Jämtland,2326,Berg,2326TB108,Åsarne,,254,0.035674157303370785,63,0.00011063043400635463
1936,23,Jämtland,2326,Berg,2326TC107,Svenstavik,,1018,0.14297752808988765,164,0.00028649157898392313
1937,23,Jämtland,2361,Härjedalen,2361TB101,Funäsdalen,,1054,0.10466732869910626,267,0.00023648319193101235
1938,23,Jämtland,2361,Härjedalen,2361TB102,Hede,,762,0.07567030784508441,243,0.0002152725779249458
1939,23,Jämtland,2361,Härjedalen,2361TB103,Lillhärdal,,354,0.03515392254220457,230,0.00020420644033433187
1940,23,Jämtland,2361,Härjedalen,2361TB104,Norr-Hede,,225,0.022343594836146972,82,7.260793565160186e-05
1941,23,Jämtland,2361,Härjedalen,2361TB106,Ulvkälla,,390,0.038728897715988087,82,7.256256156297855e-05
1942,23,Jämtland,2361,Härjedalen,2361TB107,Vemdalen,,622,0.06176762661370407,401,0.0003554386322009343
1943,23,Jämtland,2361,Härjedalen,2361TB108,Ytterhogdal,,461,0.045779543197616686,228,0.0002019811603239185
1944,23,Jämtland,2361,Härjedalen,2361TB114,Bruksvallarna/Våålleh,,220,0.021847070506454815,167,0.0001477741900344109
1945,23,Jämtland,2361,Härjedalen,2361TC105,Sveg,,2509,0.24915590863952333,328,0.00029063610324774606
1946,23,Jämtland,2380,Östersund,2380TB102,"Fåker, Ålsta och Månsta*",,330,0.005157458779401422,115,0.0005224761514209526
1947,23,Jämtland,2380,Östersund,2380TB103,Hara,,231,0.0036102211455809954,103,0.00046436035308902176
1948,23,Jämtland,2380,Östersund,2380TB104,Häggenås,,347,0.005423146049855435,104,0.0004701293671980197
1949,23,Jämtland,2380,Östersund,2380TB105,Lunne,,268,0.004188481675392671,127,0.0005755655716830342
1950,23,Jämtland,2380,Östersund,2380TB106,Lit,,1182,0.018473079628037823,135,0.0006132452941327767
1951,23,Jämtland,2380,Östersund,2380TB107,Marieby,,470,0.007345471594905056,198,0.0008966877345869513
1952,23,Jämtland,2380,Östersund,2380TB108,"Målsta, Genvalla och Fillsta",,216,0.0033757912010627493,66,0.00030086540645557204
1953,23,Jämtland,2380,Östersund,2380TB110,Orrviken,,309,0.004829256857075877,74,0.0003365889168997518
1954,23,Jämtland,2380,Östersund,2380TB112,Tandsbyn,,444,0.006939126357740096,135,0.0006094823029831871
1955,23,Jämtland,2380,Östersund,2380TB113,Ängsmon,,1345,0.021020551691802766,56,0.00025429669287870005
1956,23,Jämtland,2380,Östersund,2380TB148,Slandrom,,204,0.0031882472454481518,76,0.0003459438668587619
1957,23,Jämtland,2309,Krokom,2380TC114,Östersund,1,1128,0.07493025109605421,113,0.00018379708991055253
1958,23,Jämtland,2380,Östersund,2380TC114,Östersund,1,51852,0.8103774322106744,3560,0.016119232208523505
1959,24,Västerbotten,2401,Nordmaling,2401TB102,Lögdeå,,571,0.08033202025886325,179,0.0014524890264158278
1960,24,Västerbotten,2401,Nordmaling,2401TB104,Rundvik,,800,0.11254924029262803,171,0.0013858662332298306
1961,24,Västerbotten,2401,Nordmaling,2401TC103,Nordmaling,,2656,0.37366347777152503,299,0.0024311022078480006
1962,24,Västerbotten,2403,Bjurholm,2403TC101,Bjurholm,,1013,0.4243820695433599,163,0.0012489774053454246
1963,24,Västerbotten,2404,Vindeln,2404TB102,Hällnäs,,229,0.041750227894257065,85,0.00032215527512643056
1964,24,Västerbotten,2404,Vindeln,2404TB103,Tvärålund,,337,0.06144029170464904,109,0.0004139393036796535
1965,24,Västerbotten,2404,Vindeln,2404TC104,Vindeln,,2502,0.4561531449407475,280,0.0010644001438869764
1966,24,Västerbotten,2409,Robertsfors,2409TB101,Bygdeå,,487,0.07216953171310017,80,0.0006207799921660621
1967,24,Västerbotten,2409,Robertsfors,2409TB103,Ånäset,,590,0.08743331357439241,137,0.001059810150041112
1968,24,Västerbotten,2409,Robertsfors,2409TC102,Robertsfors,,2010,0.2978660343805572,216,0.0016734325044040752
1969,24,Västerbotten,2417,Norsjö,2417TB101,Bastuträsk,,322,0.08162230671736376,90,0.0005149427063909103
1970,24,Västerbotten,2417,Norsjö,2417TC102,Norsjö,,2036,0.5160963244613435,276,0.0015849424430407536
1971,24,Västerbotten,2418,Malå,2418TC102,Malå,,1995,0.6597222222222222,265,0.0016576464807509543
1972,24,Västerbotten,2421,Storuman,2421TB102,Hemavan/Bierke,,273,0.04685890834191555,214,0.00029319243385218807
1973,24,Västerbotten,2421,Storuman,2421TB103,Stensele,,462,0.07929969104016478,123,0.00016818109988765093
1974,24,Västerbotten,2421,Storuman,2421TB105,Tärnaby,,468,0.08032955715756952,158,0.0002165160572649569
1975,24,Västerbotten,2421,Storuman,2421TC104,Storuman,,2135,0.3664606934431857,271,0.0003706675655104521
1976,24,Västerbotten,2422,Sorsele,2422TC103,Sorsele,,1113,0.4557739557739558,194,0.00026289392312193484
1977,24,Västerbotten,2425,Dorotea,2425TC101,Dorotea,,1320,0.5284227381905524,222,0.0008034208718108159
1978,24,Västerbotten,2460,Vännäs,2460TB102,Vännäsby,,1747,0.19417583638990774,208,0.003920836177132793
1979,24,Västerbotten,2460,Vännäs,2460TC101,Vännäs,,4567,0.5076136489941091,412,0.007785904298011802
1980,24,Västerbotten,2462,Vilhelmina,2462TC103,Vilhelmina,,3356,0.5132283223734516,401,0.0004983861990881514
1981,24,Västerbotten,2463,Åsele,2463TC102,Åsele,,1678,0.5982174688057041,227,0.0005375725292934184
1982,24,Västerbotten,2480,Umeå,2480TB101,Botsmark,,202,0.0015511733628209854,38,0.00016537500849273413
1983,24,Västerbotten,2480,Umeå,2480TB102,Brännäset och Boviken,,300,0.0023037228160707702,294,0.0012699864142152702
1984,24,Västerbotten,2480,Umeå,2480TB103,Brännland,,358,0.002749109227177786,62,0.0002658875423007225
1985,24,Västerbotten,2480,Umeå,2480TB104,Bullmark,,314,0.0024112298808207397,52,0.00022506673540853312
1986,24,Västerbotten,2480,Umeå,2480TB105,Flurkmark,,224,0.0017201130359995086,45,0.00019361620922160282
1987,24,Västerbotten,2480,Umeå,2480TB106,Hissjön,,478,0.0036705983536060942,113,0.0004894361610130885
1988,24,Västerbotten,2480,Umeå,2480TB107,Holmsund,,6046,0.046427693819879594,777,0.0033520810889277972
1989,24,Västerbotten,2480,Umeå,2480TB108,Hörnefors,,2607,0.020019351271654995,287,0.001237858627551716
1990,24,Västerbotten,2480,Umeå,2480TB109,Innertavle,,596,0.004576729327927264,80,0.00034363436878071793
1991,24,Västerbotten,2480,Umeå,2480TB110,Norrmjöle,,228,0.0017508293402137855,165,0.0007133551363149658
1992,24,Västerbotten,2480,Umeå,2480TB111,Obbola,,2186,0.016786460253102348,233,0.0010072058960769051
1993,24,Västerbotten,2480,Umeå,2480TB112,Röbäck,,2545,0.0195432485563337,213,0.0009174526960103617
1994,24,Västerbotten,2480,Umeå,2480TB113,Stöcke,,577,0.004430826882909448,93,0.00040192366147819247
1995,24,Västerbotten,2480,Umeå,2480TB114,Stöcksjö,,508,0.0039009706352131713,117,0.0005039957504818736
1996,24,Västerbotten,2480,Umeå,2480TB115,Sävar,,3050,0.023421181963386165,329,0.00141828444439303
1997,24,Västerbotten,2480,Umeå,2480TB116,Sörfors,,495,0.003801142646516771,115,0.000494296551686629
1998,24,Västerbotten,2480,Umeå,2480TB117,Sörmjöle,,300,0.0023037228160707702,64,0.0002765821283866585
1999,24,Västerbotten,2480,Umeå,2480TB118,Tavelsjö,,472,0.0036245238972846786,75,0.00032217181593260236
2000,24,Västerbotten,2480,Umeå,2480TB120,Täfteå,,1383,0.010620162182086251,158,0.0006814604412112438
2001,24,Västerbotten,2480,Umeå,2480TB121,Ersmark,,1605,0.012324917065978621,149,0.0006433154390957222
2002,24,Västerbotten,2480,Umeå,2480TB124,Yttersjö,,518,0.003977761395748863,111,0.00047966358154160027
2003,24,Västerbotten,2480,Umeå,2480TB125,Överboda,,253,0.0019428062415530164,67,0.00029016618651244173
2004,24,Västerbotten,2480,Umeå,2480TB161,Kassjö,,259,0.0019888806978744316,80,0.000346012765993081
2005,24,Västerbotten,2480,Umeå,2480TC122,Umeå,,91916,0.7058299545398697,3513,0.015164462066550059
2006,24,Västerbotten,2481,Lycksele,2481TB101,Hedlunda,,227,0.018419344368711458,55,0.00010020920652603742
2007,24,Västerbotten,2481,Lycksele,2481TB104,Rusksele,,208,0.016877637130801686,69,0.00012425645857168754
2008,24,Västerbotten,2481,Lycksele,2481TC103,Lycksele,,8660,0.7026939305420318,839,0.001520306939896386
2009,24,Västerbotten,2482,Skellefteå,2482TB102,Boliden,,1606,0.022048325096101044,151,0.0002219695734491631
2010,24,Västerbotten,2482,Skellefteå,2482TB103,Bureå,,2524,0.03465129049972543,383,0.0005627631607981543
2011,24,Västerbotten,2482,Skellefteå,2482TB104,Burträsk,,1636,0.022460186710598573,194,0.0002859226723342552
2012,24,Västerbotten,2482,Skellefteå,2482TB105,Bygdsiljum,,312,0.0042833607907743,154,0.00022626075096900271
2013,24,Västerbotten,2482,Skellefteå,2482TB106,Byske,,1741,0.023901702361339924,328,0.0004828890435712111
2014,24,Västerbotten,2482,Skellefteå,2482TB107,Ersmark,,822,0.01128500823723229,125,0.00018360036027074083
2015,24,Västerbotten,2482,Skellefteå,2482TB109,Jörn,,636,0.008731466227347611,175,0.00025720456584228283
2016,24,Västerbotten,2482,Skellefteå,2482TB110,Klutmark,,220,0.0030203185063152112,74,0.00010920098583298393
2017,24,Västerbotten,2482,Skellefteå,2482TB111,Kusmark,,470,0.006452498627127952,124,0.00018270360854511487
2018,24,Västerbotten,2482,Skellefteå,2482TB112,Kåge,,2271,0.031177924217462932,272,0.0004003055600650407
2019,24,Västerbotten,2482,Skellefteå,2482TB113,Lövånger,,804,0.011037891268533773,139,0.0002036317357025102
2020,24,Västerbotten,2482,Skellefteå,2482TB114,Medle,,557,0.007646897309170785,164,0.00024083811180721095
2021,24,Västerbotten,2482,Skellefteå,2482TB115,Myckle,,436,0.005985722130697419,103,0.00015163336637936947
2022,24,Västerbotten,2482,Skellefteå,2482TB116,Ostvik,,543,0.007454695222405272,140,0.000206279358420301
2023,24,Västerbotten,2482,Skellefteå,2482TB117,Skelleftehamn,,3213,0.044110378912685336,322,0.00047334819324446937
2024,24,Västerbotten,2482,Skellefteå,2482TB118,Ursviken,,3844,0.05277320153761669,340,0.000499975839156376
2025,24,Västerbotten,2482,Skellefteå,2482TB120,Drängsmark,,335,0.004599121361889072,64,9.33674375365013e-05
2026,24,Västerbotten,2482,Skellefteå,2482TB121,Södra Bergsbyn och Stackgrönnan,,377,0.005175727622185613,80,0.00011728733426245634
2027,24,Västerbotten,2482,Skellefteå,2482TB122,Örviken,,419,0.0057523338824821526,116,0.000170129973284002
2028,24,Västerbotten,2482,Skellefteå,2482TB141,Frostkåge,,219,0.0030065897858319603,73,0.00010747863448586365
2029,24,Västerbotten,2482,Skellefteå,2482TC119,Skellefteå,,36388,0.499560680944536,2444,0.003593195959495459
2030,25,Norrbotten,2505,Arvidsjaur,2505TB102,Glommersträsk,,216,0.03515052888527258,87,0.0001546073948963485
2031,25,Norrbotten,2505,Arvidsjaur,2505TC101,Arvidsjaur,,4457,0.7253051261187957,427,0.0007557836780544612
2032,25,Norrbotten,2506,Arjeplog,2506TC101,Arjeplog,,1701,0.6258278145695364,241,0.00019187239557506795
2033,25,Norrbotten,2510,Jokkmokk,2510TB103,Porjus,,265,0.054627911770768915,46,2.608687801758658e-05
2034,25,Norrbotten,2510,Jokkmokk,2510TB104,Vuollerim,,623,0.12842712842712842,144,8.184665581866248e-05
2035,25,Norrbotten,2510,Jokkmokk,2510TC101,Jokkmokk,,2766,0.5701917130488559,304,0.00017280594422495023
2036,25,Norrbotten,2513,Överkalix,2513TB102,Svartbyn,,263,0.07996351474612344,129,0.0004651215951440864
2037,25,Norrbotten,2513,Överkalix,2513TB103,Tallvik,,486,0.1477652782000608,105,0.0003781448153437065
2038,25,Norrbotten,2513,Överkalix,2513TC105,Överkalix,,1035,0.3146853146853147,125,0.00045082379456393493
2039,25,Norrbotten,2514,Kalix,2514TB101,Bredviken,,373,0.02358967872501897,57,0.0003169744641789979
2040,25,Norrbotten,2514,Kalix,2514TB102,Båtskärsnäs,,208,0.013154566152289401,65,0.00036280302630335525
2041,25,Norrbotten,2514,Kalix,2514TB103,Gammelgården,,279,0.017644826713888187,71,0.00039610591706814327
2042,25,Norrbotten,2514,Kalix,2514TB107,Påläng,,223,0.01410321274981027,73,0.000407183588431262
2043,25,Norrbotten,2514,Kalix,2514TB108,Risögrund,,609,0.03851505185934733,87,0.00048361536151086243
2044,25,Norrbotten,2514,Kalix,2514TB110,Sangis,,504,0.03187452567670124,190,0.0010525035592738327
2045,25,Norrbotten,2514,Kalix,2514TB111,Töre,,1000,0.06324310650139135,221,0.0012263744742057462
2046,25,Norrbotten,2514,Kalix,2514TB112,Nyborg,,795,0.05027826966860612,187,0.0010347792850928428
2047,25,Norrbotten,2514,Kalix,2514TC104,Kalix,,8393,0.5307993928661776,890,0.004934247157572125
2048,25,Norrbotten,2518,Övertorneå,2518TB101,Hedenäset,,224,0.053118330566753615,138,0.0005855856524454179
2049,25,Norrbotten,2518,Övertorneå,2518TB102,Juoksengi,,286,0.0678207256343372,151,0.0006383245353912637
2050,25,Norrbotten,2518,Övertorneå,2518TB104,Svanstein,,203,0.048138487076120465,90,0.00038314315006260515
2051,25,Norrbotten,2518,Övertorneå,2518TC105,Övertorneå,,1737,0.4119041972966564,257,0.0010885176518983517
2052,25,Norrbotten,2521,Pajala,2521TB101,Junosuando,,283,0.047435467650016765,143,0.00018230953257280784
2053,25,Norrbotten,2521,Pajala,2521TB102,Kangos,,226,0.037881327522628225,146,0.00018599074963470042
2054,25,Norrbotten,2521,Pajala,2521TB103,Korpilombolo,,505,0.08464632919879315,107,0.00013653412138079827
2055,25,Norrbotten,2521,Pajala,2521TC104,Pajala,,2013,0.33741200134093197,310,0.0003953928152617698
2056,25,Norrbotten,2523,Gällivare,2523TB102,Hakkas,,361,0.020673462375443822,127,8.110466718408195e-05
2057,25,Norrbotten,2523,Gällivare,2523TB103,Koskullskulle,,1193,0.06831978009391822,134,8.569000223868867e-05
2058,25,Norrbotten,2523,Gällivare,2523TB104,Malmberget östra,,397,0.02273508189210858,87,5.5537552689610326e-05
2059,25,Norrbotten,2523,Gällivare,2523TB105,Malmberget västra,,927,0.053086702554117515,127,8.077008748933998e-05
2060,25,Norrbotten,2523,Gällivare,2523TB111,Tjautjas/Cavccas,,250,0.014316802199060818,71,4.5414828092825386e-05
2061,25,Norrbotten,2523,Gällivare,2523TB129,Repisvaara,,284,0.01626388729813309,32,2.0312811238777944e-05
2062,25,Norrbotten,2523,Gällivare,2523TC101,Gällivare,,10929,0.6258733249341427,901,0.0005741846413925123
2063,25,Norrbotten,2560,Älvsbyn,2560TB101,Korsträsk,,330,0.04097342935187485,57,0.0003331070769710256
2064,25,Norrbotten,2560,Älvsbyn,2560TB102,Vidsel,,471,0.05848025825676682,114,0.0006709068058400272
